country_name,year,co2_emissions_metric_tons_per_capita,energy_related_methane_emissions_percent_of_total,energy_use_kg_of_oil_equivalent_per_capita,fertility_rate_total_births_per_woman,fossil_fuel_energy_consumption_percent_of_total,gdp_per_capita_current_usd,life_expectancy_at_birth_total_years,literacy_rate_adult_total_percent_of_people_ages_15_and_above,mortality_rate_infant_per_1_000_live_births,population_total,renewable_energy_consumption_percent_of_total_final_energy_consumption,continent
Andorra,1999,7.975454404225571,,,,,19261.710503888586,,,6.2,64370,14.5498905446165,Europe
Andorra,2000,8.019284294234591,,,,,21936.530101470806,,,5.9,65390,14.8906640378678,Europe
Andorra,2001,7.78695000074249,,,,,22228.846492892182,,,5.7,67341,15.7738680903706,Europe
Andorra,2002,7.590615140829991,,,,,24741.49357045615,,,5.5,70049,16.2218188829498,Europe
Andorra,2003,7.31576070618458,,,,,32776.4422698769,,,5.3,73182,16.9123075876121,Europe
Andorra,2004,7.358624940978962,,,,,38503.47961448565,,,5.1,76244,16.8744281157969,Europe
Andorra,2005,7.299871936297818,,,,,41282.020121978516,,,4.9,78867,16.9024368485536,Europe
Andorra,2006,6.746052127961676,,,1.24,,43747.69184894331,,,4.7,80993,17.4859942897689,Europe
Andorra,2007,6.519387064002709,,,1.18,,48582.22088302361,,,4.5,82684,16.9407765392179,Europe
Andorra,2008,6.427809973527938,,,1.25,,47785.08927266404,,,4.3,83862,17.4227405802947,Europe
Andorra,2009,6.121579863372127,,,1.19,,43338.8667579064,,,4.1,84463,17.5159481688922,Europe
Andorra,2010,6.122594702127912,,,1.27,,39736.3540626699,,,3.9,84449,19.090729970947,Europe
Andorra,2011,5.867410175886897,,,,,41100.72993822135,,,3.7,83747,18.9715458373925,Europe
Andorra,2012,5.91688403071809,,,,,38392.94390122057,,,3.6,82427,19.1955286928342,Europe
Andorra,2013,5.901775323742789,,,,,40626.751632022846,,,3.4,80774,19.5636980308198,Europe
Andorra,2014,5.83290621488897,,,,,42300.334127666865,,,3.2,79213,19.8863229427674,Europe
Angola,1960,0.1008353356494021,,,6.708,,,37.524,,,5454933,,Africa
Angola,1961,0.08220379674705033,,,6.79,,,37.811,,,5531472,,Africa
Angola,1962,0.21053147709234077,,,6.872,,,38.113,,,5608539,,Africa
Angola,1963,0.20273730345395635,,,6.954,,,38.43,,,5679458,,Africa
Angola,1964,0.21356034931902876,,,7.036,,,38.76,,,5735044,,Africa
Angola,1965,0.20589092585307864,,,7.116,,,39.102,,,5770570,,Africa
Angola,1966,0.26894143686775823,,,7.194,,,39.454,,,5781214,,Africa
Angola,1967,0.17210169367655637,,,7.267,,,39.813,,,5774243,,Africa
Angola,1968,0.2897180911115223,,,7.332,,,40.178,,,5771652,,Africa
Angola,1969,0.4802340204306067,,,7.388,,,40.546,,,5803254,,Africa
Angola,1970,0.6082235990469181,23.813959672428677,,7.434,,,40.914,,,5890365,,Africa
Angola,1971,0.56454823609611815,37.95336796313119,637.4590553499988,7.467,15.834196369121011,,41.282,,,6040777,,Africa
Angola,1972,0.7212459782682453,36.56903921656456,663.4527487328264,7.488,21.26080568426573,,41.65,,,6248552,,Africa
Angola,1973,0.7512398871965081,35.38563335601946,635.7876188901829,7.498,20.106941022899818,,42.016,,,6496962,,Africa
Angola,1974,0.7207763799697695,39.73513515683506,624.1106105558333,7.5,20.9261042279001,,42.374,,,6761380,,Africa
Angola,1975,0.6285689066059227,34.383223812789,586.6904897494305,7.494,17.826263785169992,,42.721,,,7024000,,Africa
Angola,1976,0.45135351848593086,36.26688543960505,559.4544906806215,7.485,16.822244714250566,,43.053,,,7279509,,Africa
Angola,1977,0.4692211764815194,34.93518501024302,532.9494599956064,7.475,14.22482628079002,,43.367,,,7533735,,Africa
Angola,1978,0.6947369474939823,33.99648522073061,566.9521392602751,7.467,20.38402900819976,,43.66,,,7790707,,Africa
Angola,1979,0.683062947974992,27.351607507970105,555.7454411833509,7.461,19.955656627143643,,43.931,,,8058067,,Africa
Angola,1980,0.6409664021951522,32.10696317424401,547.044587473231,7.459,19.963064235226515,710.9816481400268,44.178,,140.7,8341289,,Africa
Angola,1981,0.6111351196454442,35.344380044281536,531.5891100991778,7.459,19.15939481407926,642.3838579522572,44.404,,139.2,8640446,,Africa
Angola,1982,0.5193546261288179,32.09678850172508,506.059343568321,7.461,16.61654958456971,619.9613575311098,44.611,,137.3,8952950,,Africa
Angola,1983,0.5513485741039972,32.97817180510045,501.904916698426,7.462,17.623405477071643,623.4405848315639,44.799,,135.9,9278096,,Africa
Angola,1984,0.520982856139637,40.897120310764436,489.3271320306271,7.459,17.065248811841624,637.7152307004754,44.966,,134.7,9614754,,Africa
Angola,1985,0.47190277210483,40.567127408257356,500.924864763561,7.451,20.307574107072,758.2375761711511,45.107,,133.6,9961997,,Africa
Angola,1986,0.4516188827813964,42.06230781462545,489.1116965699303,7.435,19.891288821989157,685.2700853167045,45.213,,132.9,10320111,,Africa
Angola,1987,0.5440851322590453,33.71108754835162,483.6244825408705,7.409,20.384236020584254,756.2618530274118,45.283,,132.4,10689250,,Africa
Angola,1988,0.4635082964027087,45.3550804657935,486.03764890834424,7.373,22.017964903357925,792.3031202186442,45.317,,132,11068050,,Africa
Angola,1989,0.4372954619718918,41.746805747578044,480.09420000057617,7.328,22.103251062121277,890.5541364590082,45.324,,131.9,11454777,,Africa
Angola,1990,0.4317436146999262,31.022164552980946,496.5364902865251,7.272,25.480388417373263,947.7041820853713,45.306,,132,11848386,72.2552519216681,Africa
Angola,1991,0.41553083007202035,36.61064151939547,491.80257069593426,7.208,25.48286108942486,865.6927295923904,45.271,,132.1,12248901,71.8886392044557,Africa
Angola,1992,0.4105229318643389,25.61762711659565,478.58559197861547,7.138,24.09807593163865,656.3617559600061,45.23,,132.1,12657366,72.7232825172167,Africa
Angola,1993,0.4417210979477017,40.7744980136223,479.8198461818384,7.065,24.964661821441624,441.20067325282474,45.201,,132.2,13075049,71.2770563190797,Africa
Angola,1994,0.2881190679890552,35.48903540496182,470.9386217025541,6.99,24.43968301591525,328.673294707808,45.201,,132.1,13503747,72.2202689083442,Africa
Angola,1995,0.7870325472424,38.055229847647155,455.66605470008835,6.918,22.780196328283093,397.1794507694716,45.246,,131.7,13945206,73.9458883392515,Africa
Angola,1996,0.7262334609820523,46.25207447088657,454.0551759950319,6.851,23.49809695198801,522.6438072652564,45.35,,130.8,14400719,73.1396004507038,Africa
Angola,1997,0.4963612449795146,67.02392700406912,449.25444993366534,6.789,23.87447372214146,514.2952232234238,45.519,,129.5,14871570,73.7344159506134,Africa
Angola,1998,0.47581515952139647,67.53730041292843,433.88249473407546,6.732,22.124865438963834,423.5936602320805,45.763,,127.5,15359601,76.8197936265394,Africa
Angola,1999,0.5770829140897299,67.60591140352244,441.1632187799622,6.683,24.714412920566193,387.7843160475022,46.093,,125.1,15866869,73.4107838285377,Africa
Angola,2000,0.5819614963227959,64.99314654317901,438.550019264464,6.639,25.220051917635516,556.8363180865531,46.522,,122.2,16395473,74.6181714427266,Africa
Angola,2001,0.5743160542939579,63.5203959925699,442.978839594794,6.601,26.679299976953647,527.3335285366907,47.059,67.40542,118.9,16945753,73.7578589617145,Africa
Angola,2002,0.7229588747159793,62.971952907226125,448.2617201245909,6.567,28.14780415428756,872.4944915928409,47.702,,115.1,17519417,72.1251264392252,Africa
Angola,2003,0.500225395509936,61.99917167718596,467.64405929560166,6.533,31.721424119365594,982.9608992911124,48.44,,110.8,18121479,67.3061167192922,Africa
Angola,2004,1.0018781174791003,63.557523770601996,464.8078474710586,6.499,31.561637186568586,1255.5640447149135,49.263,,106.2,18758145,65.493064622132,Africa
Angola,2005,0.9857363549999635,64.57534807362806,433.57253071252563,6.461,27.083771467797536,1902.4223455462497,50.165,,101.3,19433602,70.9542023585248,Africa
Angola,2006,1.1050190271406297,61.98111780043052,458.7941647951521,6.419,31.67467435514374,2599.5664639760766,51.143,,96.2,20149901,65.022564178086,Africa
Angola,2007,1.2031339996344481,63.77493543333392,471.6941772309813,6.372,34.742475817209275,3121.99563726236,52.177,,91,20905363,61.5997035024139,Africa
Angola,2008,1.185000493647708,63.80243056939261,491.97861652717785,6.32,37.96075957289015,4080.9414099234577,53.243,,85.8,21695634,58.1079750373659,Africa
Angola,2009,1.2344250744671794,,515.2171193030771,6.26,41.799331243804275,3122.7807664938537,54.311,,80.7,22514281,55.7489765055489,Africa
Angola,2010,1.2440915376554949,,520.9623584200989,6.194,42.9925150346511,3587.883798243964,55.35,,76,23356246,54.1938366242148,Africa
Angola,2011,1.2526808413692756,,521.7806813777709,6.12,43.84978389955335,4615.468028079056,56.33,,71.5,24220661,52.7156787625416,Africa
Angola,2012,1.3302185671929718,,552.3636336263629,6.039,48.01005976908591,5100.095808097671,57.236,,67.3,25107931,52.245736309469,Africa
Angola,2013,1.253776169693932,,533.7610096641346,5.953,46.50855391849568,5254.882337996158,58.054,,63.6,26015780,50.6861160063949,Africa
Angola,2014,1.2903067759556637,,544.6093221980627,5.864,48.305593009732874,5408.4104955543235,58.776,66.03011,60.5,26941779,50.7974606805424,Africa
Argentina,1960,2.383342970354284,,,3.109,,,65.055,,,20481779,,Americas
Argentina,1961,2.458551425533017,,,3.1,,,65.176,,,20817266,,Americas
Argentina,1962,2.5384460360613685,,,3.09,,1155.8901702509934,65.269,,,21153052,,Americas
Argentina,1963,2.330685052830967,,,3.079,,850.30473690206,65.348,,,21488912,,Americas
Argentina,1964,2.5534417974356716,,,3.068,,1173.238212771228,65.426,,,21824425,,Americas
Argentina,1965,2.656465738402908,,,3.059,,1279.113432145314,65.518,,,22159650,,Americas
Argentina,1966,2.806895516967054,,,3.053,,1272.8029776739593,65.64,,,22494035,,Americas
Argentina,1967,2.8710996589449964,,,3.05,,1062.5435519060063,65.796,,,22828869,,Americas
Argentina,1968,2.9817773163612107,,,3.053,,1141.080480792896,65.989,,,23168267,,Americas
Argentina,1969,3.288161199706892,,,3.062,,1329.058659215661,66.219,,59.6,23517611,,Americas
Argentina,1970,3.4645272361901385,7.834941379886809,,3.079,,1322.5908036894382,66.483,,59,23880561,,Americas
Argentina,1971,3.66615941648738,7.934490097259109,1387.005189417896,3.109,92.88439654177584,1372.3743432739,66.774,,58.3,24259561,,Americas
Argentina,1972,3.657008154122136,7.230903761532462,1387.082272364513,3.149,93.26555090595147,1408.8652084888138,67.078,,57.4,24653175,,Americas
Argentina,1973,3.754154274994275,7.067855160247383,1420.3359306922546,3.198,93.37349898630507,2097.0225790274167,67.383,,56.3,25056478,,Americas
Argentina,1974,3.7533666044806164,7.696475133170147,1425.8133455490395,3.251,91.53779050470067,2844.8636475388366,67.686,,54.7,25462302,,Americas
Argentina,1975,3.670150704158267,7.35154651606041,1389.2701305385156,3.301,91.64855828165372,2027.3371238474576,67.985,,52.7,25865776,,Americas
Argentina,1976,3.7992619822795484,7.523946849353362,1416.1086136930428,3.339,92.1308887183161,1948.2246858727208,68.283,,50.1,26264681,,Americas
Argentina,1977,3.7804154905905536,7.586282523691777,1432.1388173268333,3.359,92.37624729842526,2129.7082808990294,68.585,,46.9,26661398,,Americas
Argentina,1978,3.792880962809754,8.365365746895808,1438.3454564784577,3.359,90.95194133134295,2146.364483098656,68.891,,43.6,27061047,,Americas
Argentina,1979,4.029810269987633,8.703235937808577,1496.1034960603597,3.339,91.36611180769953,2520.9216337301173,69.197,,40.1,27471036,,Americas
Argentina,1980,3.8978883321967523,9.245960411597299,1498.7814612628495,3.301,90.27525879139502,2758.8352121076805,69.496,93.91286,37,27896528,,Americas
Argentina,1981,3.600810028330701,9.440830424670324,1440.780224369555,3.253,90.01718166430939,2776.3219902814712,69.777,,34.2,28338515,,Americas
Argentina,1982,3.5917934186707843,10.045199346368534,1426.3513704052584,3.204,90.44518434756004,2927.897560216053,70.033,,31.8,28794548,,Americas
Argentina,1983,3.595564042392523,10.42795116699754,1429.2804259387594,3.159,89.16188633943682,3553.3777516627947,70.262,,29.9,29262047,,Americas
Argentina,1984,3.5821484971648037,11.295246995287576,1456.7690930650149,3.123,88.45826408715145,2659.7086002331175,70.466,,28.2,29737093,,Americas
Argentina,1985,3.3292256468773007,11.452783385789665,1368.433419614639,3.095,87.15639950948228,2926.126969514002,70.65,,27,30216279,,Americas
Argentina,1986,3.3946576503363435,12.051596173441894,1428.8762969330169,3.075,88.45046971593905,3613.6217092763636,70.825,,26.1,30698964,,Americas
Argentina,1987,3.6858833170351284,12.43238031765438,1483.7719739170993,3.059,88.16165855434517,3562.875601745213,71.001,,25.7,31184415,,Americas
Argentina,1988,3.8357143459355094,13.620183682189452,1510.8332455238726,3.042,90.18100613041695,3985.191210358486,71.186,,25.6,31668949,,Americas
Argentina,1989,3.642232454300458,13.901062652157293,1446.6578682296147,3.022,91.3792509919561,2383.8676931131117,71.384,,25.5,32148134,,Americas
Argentina,1990,3.4381514122089234,13.408428254891975,1412.1798292639385,2.997,88.65260513438858,4333.482973121461,71.594,,25.3,32618651,8.92290746696394,Americas
Argentina,1991,3.5399592188397473,13.853096911281582,1435.4846579400828,2.965,88.85473895772543,5735.360327352233,71.813,96.1282,24.9,33079000,8.7481843073882,Americas
Argentina,1992,3.6192803577381785,14.217835163190026,1489.3475938048978,2.925,88.80594541650939,6823.537616046798,72.032,,24.2,33529326,9.47164961562942,Americas
Argentina,1993,3.471494485254994,14.854809641482285,1474.3065455394008,2.879,87.68722885785905,6969.118087810046,72.246,,23.3,33970111,10.1283424369342,Americas
Argentina,1994,3.5580994115805886,15.873824110009089,1548.6232581004172,2.828,87.00193543986462,7483.139681708444,72.453,,22.4,34402672,10.7349093475441,Americas
Argentina,1995,3.6741417077038503,17.257016697520548,1551.7451247079591,2.773,87.09209566652393,7408.708238187651,72.651,,21.5,34828170,11.2051846343744,Americas
Argentina,1996,3.830198391471418,18.24987750157343,1589.9176465641544,2.718,87.69628353424639,7721.35454273963,72.843,,20.5,35246374,10.1938555855904,Americas
Argentina,1997,3.8702700074085543,19.24698453670928,1621.9095044681994,2.666,86.89501343373762,8213.127199944785,73.029,,19.7,35657429,10.9990733955932,Americas
Argentina,1998,3.8769263924461597,20.52794468240897,1658.4954038934534,2.618,86.78511762728381,8289.505729331177,73.213,,18.9,36063459,11.343009140403,Americas
Argentina,1999,4.0305888154122425,16.07037674616201,1668.2251440183893,2.577,88.27912241415503,7774.736202800005,73.396,,18.2,36467218,10.3061733856805,Americas
Argentina,2000,3.8549919479614037,16.518276299148805,1669.5267448454517,2.542,88.38751029232937,7708.100996054139,73.576,,17.5,36870787,11.0779551321774,Americas
Argentina,2001,3.5873503165015057,16.636021264109306,1570.8971636498807,2.512,85.99454411466752,7208.371566512103,73.755,97.19331,16.9,37275652,13.0403729383893,Americas
Argentina,2002,3.3096836879838034,16.55760279417976,1510.31320228793,2.486,85.80340794875978,2593.404150424658,73.932,,16.3,37681749,13.2879781249634,Americas
Argentina,2003,3.5460883239775978,16.67296959672952,1598.7895410685628,2.461,86.01471381193222,3349.806124411496,74.107,,15.8,38087868,12.5181285653079,Americas
Argentina,2004,4.094082916822241,17.953157127671766,1728.2140026496954,2.438,89.32496762554969,4277.721350643886,74.28,,15.3,38491972,8.34804553441832,Americas
Argentina,2005,4.1681285475759084,18.002318331335225,1720.6737131742525,2.416,89.05328414655119,5109.851325226213,74.451,,14.8,38892931,8.95760175539457,Americas
Argentina,2006,4.465186020684514,17.857109847873918,1853.0416663548815,2.397,88.65322796276301,5919.012037077532,74.62,98.6108,14.4,39289878,10.1878410784258,Americas
Argentina,2007,4.414246416624007,17.657984260400365,1858.3922178786343,2.38,89.22537849164975,7245.448317289446,74.787,,14,39684295,8.88764897855596,Americas
Argentina,2008,4.7182244282457955,17.66005958845198,1937.6414665011316,2.366,90.65178935419048,9020.873098071945,74.952,,13.7,40080160,7.60968712045958,Americas
Argentina,2009,4.44538780283611,,1865.3372638267897,2.355,89.61199314781845,8225.137176264117,75.116,98.98342,13.3,40482788,8.57406117511144,Americas
Argentina,2010,4.607163748034278,,1928.652356587292,2.346,89.50324321283101,10385.964431955525,75.278,98.95497,12.9,40788453,8.96144595214523,Americas
Argentina,2011,4.64437307038597,,1952.0510529309533,2.338,88.85381112449156,12848.86419697053,75.439,99.10833,12.4,41261490,10.1168467244514,Americas
Argentina,2012,4.609179855564161,,1936.8035397944243,2.33,89.0249070672489,13082.664325571988,75.598,99.10523,11.8,41733271,9.86670170197468,Americas
Argentina,2013,4.4985399949079365,,1967.0216775207698,2.322,88.96606441065762,13080.254732336658,75.756,99.12195,11.3,42202935,10.2103228997482,Americas
Argentina,2014,4.781507774874324,,2029.9228254373734,2.312,87.72240747968915,12334.79824538929,75.913,98.99389,10.7,42669500,10.9019579336328,Americas
Armenia,1960,,,,4.786,,,65.972,,,1874121,,Asia
Armenia,1961,,,,4.67,,,66.403,,,1941492,,Asia
Armenia,1962,,,,4.521,,,66.838,,,2009526,,Asia
Armenia,1963,,,,4.345,,,67.277,,,2077578,,Asia
Armenia,1964,,,,4.15,,,67.716,,,2145001,,Asia
Armenia,1965,,,,3.95,,,68.153,,,2211319,,Asia
Armenia,1966,,,,3.758,,,68.588,,,2276034,,Asia
Armenia,1967,,,,3.582,,,69.016,,,2339127,,Asia
Armenia,1968,,,,3.429,,,69.427,,,2401143,,Asia
Armenia,1969,,,,3.302,,,69.809,,,2462928,,Asia
Armenia,1970,,14.119854705730548,,3.199,,,70.144,,,2525068,,Asia
Armenia,1971,,14.372012038091137,,3.114,,,70.412,,,2587708,,Asia
Armenia,1972,,14.895485644905076,,3.035,,,70.605,,,2650486,,Asia
Armenia,1973,,15.671719377317912,,2.956,,,70.723,,,2712786,,Asia
Armenia,1974,,16.128417686620836,,2.875,,,70.775,,,2773748,,Asia
Armenia,1975,,16.215326061177866,,2.792,,,70.783,,,2832759,,Asia
Armenia,1976,,15.782573183953676,,2.712,,,70.783,,69.3,2889579,,Asia
Armenia,1977,,14.564660999972848,,2.641,,,70.798,,66.8,2944383,,Asia
Armenia,1978,,12.24384610872839,,2.582,,,70.838,,64.4,2997417,,Asia
Armenia,1979,,10.004102716003919,,2.538,,,70.897,,62.1,3049109,,Asia
Armenia,1980,,7.89324591795917,,2.51,,,70.937,,59.8,3099754,,Asia
Armenia,1981,,6.205151485680478,,2.499,,,70.91,,57.8,3148096,,Asia
Armenia,1982,,5.21117867778834,,2.503,,,70.776,,55.8,3193689,,Asia
Armenia,1983,,5.055913361452013,,2.517,,,70.519,,53.8,3238595,,Asia
Armenia,1984,,4.955680735685823,,2.538,,,70.15,,51.9,3285599,,Asia
Armenia,1985,,4.74539577335719,,2.559,,,69.698,,50.2,3335940,,Asia
Armenia,1986,,4.468905181724718,,2.578,,,69.205,,48.5,3392264,,Asia
Armenia,1987,,3.8444755707622615,,2.591,,,68.732,,46.7,3451947,,Asia
Armenia,1988,,37.29771478199771,,2.592,,,68.332,,49,3504659,,Asia
Armenia,1989,,40.65973223224237,,2.578,,,68.038,98.75196,43.5,3536474,,Asia
Armenia,1990,,45.417351121499244,2178.5436599870386,2.544,97.04405518379463,637.8546594913417,67.879,,41.8,3538171,2.11894434058036,Asia
Armenia,1991,,43.97068598294246,2317.914116450201,2.484,96.51656693810018,590.1210472675591,67.87,,40.2,3505258,2.30943580318704,Asia
Armenia,1992,1.6924695677986952,43.30237893086795,1199.772453778403,2.4,92.71928488787457,369.6326165831977,67.99,,38.6,3442817,6.6776789414769,Asia
Armenia,1993,0.7599812435402015,44.321720456468796,651.9368393759582,2.297,82.06376731216025,357.2032777456791,68.218,,37,3363108,12.9368336783239,Asia
Armenia,1994,0.8241536063187893,47.90481124609451,419.8214983431633,2.179,76.96840312385295,400.515238080735,68.538,,35.5,3283667,17.7636534122784,Asia
